time,total RR,RR,beat
52800.204,52800204,648,A
52801.304,52801304,1100,Q
52802.224,52802224,920,Q
52803.164,52803164,940,Q
52804.024,52804024,860,Q
52804.836,52804836,812,Q
52805.628,52805628,792,Q
52806.44,52806440,812,Q
52807.292,52807292,852,Q
52808.148,52808148,856,Q
52808.9,52808900,752,A
52810.132,52810132,1232,Q
52811.3,52811300,1168,Q
52812.372,52812372,1072,Q
52813.464,52813464,1092,Q
52814.524,52814524,1060,Q
52815.592,52815592,1068,Q
52816.632,52816632,1040,Q
52817.728,52817728,1096,Q
52818.828,52818828,1100,Q
52819.9,52819900,1072,Q
52820.956,52820956,1056,Q
52822.056,52822056,1100,Q
52823.116,52823116,1060,Q
52824.184,52824184,1068,Q
52825.3,52825300,1116,Q
52826.364,52826364,1064,Q
52827.42,52827420,1056,Q
52828.44,52828440,1020,Q
52829.516,52829516,1076,Q
52830.488,52830488,972,Q
52831.568,52831568,1080,Q
52832.612,52832612,1044,Q
52833.648,52833648,1036,Q
52834.6,52834600,952,Q
52835.488,52835488,888,Q
52836.396,52836396,908,Q
52837.268,52837268,872,Q
52838.144,52838144,876,Q
52839.028,52839028,884,Q
52839.884,52839884,856,Q
52840.76,52840760,876,Q
52841.68,52841680,920,Q
52842.596,52842596,916,Q
52843.496,52843496,900,Q
52844.372,52844372,876,Q
52845.188,52845188,816,Q
52846.152,52846152,964,Q
52847.132,52847132,980,Q
52848.06,52848060,928,Q
52848.96,52848960,900,Q
52849.792,52849792,832,Q
52850.668,52850668,876,Q
52851.552,52851552,884,Q
52852.432,52852432,880,Q
52853.332,52853332,900,Q
52854.156,52854156,824,Q
52855.096,52855096,940,Q
52856.108,52856108,1012,Q
52857.064,52857064,956,Q
52858.016,52858016,952,Q
52858.98,52858980,964,Q
52859.908,52859908,928,Q
52860.82,52860820,912,Q
52861.724,52861724,904,Q
52862.572,52862572,848,Q
52863.368,52863368,796,Q
52864.14,52864140,772,Q
52864.888,52864888,748,Q
52865.728,52865728,840,Q
52866.452,52866452,724,Q
52867.544,52867544,1092,Q
52868.62,52868620,1076,Q
52869.736,52869736,1116,Q
52870.84,52870840,1104,Q
52871.872,52871872,1032,Q
52872.904,52872904,1032,Q
52874.012,52874012,1108,Q
52875.196,52875196,1184,Q
52876.26,52876260,1064,Q
52877.34,52877340,1080,Q
52878.392,52878392,1052,Q
52879.42,52879420,1028,Q
52880.448,52880448,1028,Q
52881.424,52881424,976,Q
52882.444,52882444,1020,Q
52883.436,52883436,992,Q
52884.444,52884444,1008,Q
52885.44,52885440,996,Q
52886.436,52886436,996,Q
52887.436,52887436,1000,Q
52888.464,52888464,1028,Q
52889.5,52889500,1036,Q
52890.504,52890504,1004,Q
52891.54,52891540,1036,Q
52892.564,52892564,1024,Q
52893.548,52893548,984,Q
52894.596,52894596,1048,Q
52895.62,52895620,1024,Q
52896.68,52896680,1060,Q
52897.672,52897672,992,Q
52898.688,52898688,1016,Q
52899.712,52899712,1024,Q
52900.712,52900712,1000,Q
52901.732,52901732,1020,Q
52902.76,52902760,1028,Q
52903.748,52903748,988,Q
52904.736,52904736,988,Q
52905.704,52905704,968,Q
52906.624,52906624,920,Q
52907.596,52907596,972,Q
52908.588,52908588,992,Q
52909.624,52909624,1036,Q
52910.652,52910652,1028,Q
52911.624,52911624,972,Q
52912.552,52912552,928,Q
52913.456,52913456,904,Q
52914.34,52914340,884,Q
52915.3,52915300,960,Q
52916.212,52916212,912,Q
52917.08,52917080,868,Q
52917.952,52917952,872,Q
52918.784,52918784,832,Q
52919.616,52919616,832,Q
52920.468,52920468,852,Q
52921.32,52921320,852,Q
52922.148,52922148,828,Q
52923.012,52923012,864,Q
52923.788,52923788,776,Q
52924.716,52924716,928,Q
52925.64,52925640,924,Q
52926.496,52926496,856,Q
52927.416,52927416,920,Q
52928.276,52928276,860,Q
52929.104,52929104,828,Q
52929.976,52929976,872,Q
52930.816,52930816,840,Q
52931.608,52931608,792,Q
52932.44,52932440,832,Q
52933.244,52933244,804,Q
52934.02,52934020,776,Q
52934.84,52934840,820,Q
52935.624,52935624,784,Q
52936.5,52936500,876,Q
52937.316,52937316,816,Q
52938.256,52938256,940,Q
52939.18,52939180,924,Q
52940.02,52940020,840,Q
52940.796,52940796,776,Q
52941.608,52941608,812,Q
52942.396,52942396,788,Q
52943.204,52943204,808,Q
52943.976,52943976,772,Q
52945.16,52945160,1184,Q
52946.316,52946316,1156,Q
52947.48,52947480,1164,Q
52948.544,52948544,1064,Q
52949.608,52949608,1064,Q
52950.636,52950636,1028,Q
52951.68,52951680,1044,Q
52952.704,52952704,1024,Q
52953.744,52953744,1040,Q
52954.784,52954784,1040,Q
52955.82,52955820,1036,Q
52956.848,52956848,1028,Q
52957.876,52957876,1028,Q
52958.884,52958884,1008,Q
52959.872,52959872,988,Q
52960.848,52960848,976,Q
52961.836,52961836,988,Q
52962.812,52962812,976,Q
52963.768,52963768,956,Q
52964.696,52964696,928,Q
52965.608,52965608,912,Q
52966.452,52966452,844,Q
52967.232,52967232,780,Q
52968.052,52968052,820,Q
52968.844,52968844,792,Q
52969.64,52969640,796,Q
52970.452,52970452,812,Q
52971.192,52971192,740,Q
52972.344,52972344,1152,Q
52973.424,52973424,1080,Q
52974.528,52974528,1104,Q
52975.584,52975584,1056,Q
52976.596,52976596,1012,Q
52977.616,52977616,1020,Q
52978.6,52978600,984,Q
52979.544,52979544,944,Q
52980.504,52980504,960,Q
52981.444,52981444,940,Q
52982.392,52982392,948,Q
52983.276,52983276,884,Q
52984.18,52984180,904,Q
52985.08,52985080,900,Q
52985.956,52985956,876,Q
52986.8,52986800,844,Q
52987.66,52987660,860,Q
52988.516,52988516,856,Q
52989.372,52989372,856,Q
52990.216,52990216,844,Q
52991.02,52991020,804,Q
52991.876,52991876,856,Q
52992.756,52992756,880,Q
52993.5,52993500,744,A
52994.688,52994688,1188,Q
52995.752,52995752,1064,Q
52996.796,52996796,1044,Q
52997.764,52997764,968,Q
52998.692,52998692,928,Q
52999.616,52999616,924,Q
53000.488,53000488,872,Q
53001.36,53001360,872,Q
53002.18,53002180,820,Q
53002.948,53002948,768,Q
53003.768,53003768,820,Q
53004.592,53004592,824,Q
53005.428,53005428,836,Q
53006.152,53006152,724,Q
53007.244,53007244,1092,Q
53008.24,53008240,996,Q
53009.176,53009176,936,Q
53010.088,53010088,912,Q
53010.956,53010956,868,Q
53011.844,53011844,888,Q
53012.696,53012696,852,Q
53013.604,53013604,908,Q
53014.564,53014564,960,Q
53015.332,53015332,768,A
53016.536,53016536,1204,Q
53017.68,53017680,1144,Q
53018.752,53018752,1072,Q
53019.796,53019796,1044,Q
53020.856,53020856,1060,Q
53021.924,53021924,1068,Q
53023.0,53023000,1076,Q
53024.032,53024032,1032,Q
53025.072,53025072,1040,Q
53026.128,53026128,1056,Q
53027.14,53027140,1012,Q
53028.12,53028120,980,Q
53029.104,53029104,984,Q
53030.096,53030096,992,Q
53031.056,53031056,960,Q
53032.04,53032040,984,Q
53033.012,53033012,972,Q
53033.992,53033992,980,Q
53034.992,53034992,1000,Q
53035.972,53035972,980,Q
53036.94,53036940,968,Q
53037.872,53037872,932,Q
53038.816,53038816,944,Q
53039.792,53039792,976,Q
53040.768,53040768,976,Q
53041.72,53041720,952,Q
53042.74,53042740,1020,Q
53043.82,53043820,1080,Q
53044.864,53044864,1044,Q
53045.84,53045840,976,Q
53046.792,53046792,952,Q
53047.704,53047704,912,Q
53048.528,53048528,824,Q
53049.452,53049452,924,Q
53050.364,53050364,912,Q
53051.32,53051320,956,Q
53052.272,53052272,952,Q
53053.108,53053108,836,Q
53054.048,53054048,940,Q
53054.92,53054920,872,Q
53055.728,53055728,808,Q
53056.584,53056584,856,Q
53057.444,53057444,860,Q
53058.22,53058220,776,Q
53059.292,53059292,1072,Q
53060.264,53060264,972,Q
53061.184,53061184,920,Q
53062.012,53062012,828,Q
53062.868,53062868,856,Q
53063.744,53063744,876,Q
53064.608,53064608,864,Q
53065.48,53065480,872,Q
53066.336,53066336,856,Q
53067.16,53067160,824,Q
53068.032,53068032,872,Q
53068.772,53068772,740,Q
53069.84,53069840,1068,Q
53070.796,53070796,956,Q
53071.684,53071684,888,Q
53072.532,53072532,848,Q
53073.316,53073316,784,Q
53074.056,53074056,740,Q
53074.836,53074836,780,Q
53075.664,53075664,828,Q
53076.48,53076480,816,Q
53077.26,53077260,780,Q
53078.1,53078100,840,Q
53078.872,53078872,772,Q
53079.712,53079712,840,Q
53080.532,53080532,820,Q
53081.296,53081296,764,Q
53082.092,53082092,796,Q
53082.884,53082884,792,Q
53083.624,53083624,740,Q
53084.432,53084432,808,Q
53085.2,53085200,768,Q
53086.068,53086068,868,Q
53087.004,53087004,936,Q
53088.012,53088012,1008,Q
53088.784,53088784,772,A
53089.976,53089976,1192,Q
53091.128,53091128,1152,Q
53092.196,53092196,1068,Q
53093.264,53093264,1068,Q
53094.288,53094288,1024,Q
53095.304,53095304,1016,Q
53096.308,53096308,1004,Q
53097.264,53097264,956,Q
53098.2,53098200,936,Q
53099.208,53099208,1008,Q
53100.168,53100168,960,Q
53101.132,53101132,964,Q
53102.048,53102048,916,Q
53102.988,53102988,940,Q
53103.92,53103920,932,Q
53104.828,53104828,908,Q
53105.676,53105676,848,Q
53106.532,53106532,856,Q
53107.352,53107352,820,Q
53107.904,53107904,552,V
53108.948,53108948,1044,Q
53109.724,53109724,776,Q
53110.488,53110488,764,Q
53111.22,53111220,732,Q
53111.992,53111992,772,Q
53112.732,53112732,740,Q
53113.492,53113492,760,Q
53114.296,53114296,804,Q
53115.072,53115072,776,Q
53115.852,53115852,780,Q
53116.672,53116672,820,Q
53117.46,53117460,788,Q
53118.244,53118244,784,Q
53119.084,53119084,840,Q
53119.892,53119892,808,Q
53120.712,53120712,820,Q
53121.544,53121544,832,Q
53122.332,53122332,788,Q
53123.152,53123152,820,Q
53123.996,53123996,844,Q
53124.796,53124796,800,Q
53125.592,53125592,796,Q
53126.412,53126412,820,Q
53127.232,53127232,820,Q
53128.072,53128072,840,Q
53128.896,53128896,824,Q
53129.696,53129696,800,Q
53130.52,53130520,824,Q
53131.36,53131360,840,Q
53132.188,53132188,828,Q
53133.012,53133012,824,Q
53133.828,53133828,816,Q
53134.644,53134644,816,Q
53135.476,53135476,832,Q
53136.268,53136268,792,Q
53137.096,53137096,828,Q
53137.964,53137964,868,Q
53138.832,53138832,868,Q
53139.692,53139692,860,Q
53140.516,53140516,824,Q
53141.336,53141336,820,Q
53142.176,53142176,840,Q
53143.0,53143000,824,Q
53143.86,53143860,860,Q
53144.724,53144724,864,Q
53145.568,53145568,844,Q
53146.46,53146460,892,Q
53147.34,53147340,880,Q
53148.232,53148232,892,Q
53149.212,53149212,980,Q
53150.132,53150132,920,Q
53151.06,53151060,928,Q
53151.928,53151928,868,Q
53152.78,53152780,852,Q
53153.64,53153640,860,Q
53154.528,53154528,888,Q
53155.388,53155388,860,Q
53156.156,53156156,768,Q
53157.284,53157284,1128,Q
53158.272,53158272,988,Q
53159.212,53159212,940,Q
53160.14,53160140,928,Q
53161.044,53161044,904,Q
53161.932,53161932,888,Q
53162.796,53162796,864,Q
53163.644,53163644,848,Q
53164.556,53164556,912,Q
53165.384,53165384,828,Q
53166.232,53166232,848,Q
53167.08,53167080,848,Q
53167.9,53167900,820,Q
53168.7,53168700,800,Q
53169.544,53169544,844,Q
53170.308,53170308,764,Q
53171.244,53171244,936,Q
53172.212,53172212,968,Q
53173.132,53173132,920,Q
53174.032,53174032,900,Q
53174.896,53174896,864,Q
53175.724,53175724,828,Q
53176.56,53176560,836,Q
53177.336,53177336,776,Q
53178.184,53178184,848,Q
53178.944,53178944,760,Q
53179.796,53179796,852,Q
53180.616,53180616,820,Q
53181.456,53181456,840,Q
53182.316,53182316,860,Q
53183.232,53183232,916,Q
53184.156,53184156,924,Q
53185.084,53185084,928,Q
53185.904,53185904,820,A
53187.052,53187052,1148,Q
53188.092,53188092,1040,Q
53189.072,53189072,980,Q
53190.02,53190020,948,Q
53191.012,53191012,992,Q
53191.932,53191932,920,Q
53192.9,53192900,968,Q
53193.852,53193852,952,Q
53194.752,53194752,900,Q
53195.696,53195696,944,Q
53196.636,53196636,940,Q
53197.536,53197536,900,Q
53198.42,53198420,884,Q
53199.316,53199316,896,Q
53200.184,53200184,868,Q
53200.964,53200964,780,Q
53201.836,53201836,872,Q
53202.704,53202704,868,Q
53203.54,53203540,836,Q
53204.348,53204348,808,Q
53205.212,53205212,864,Q
53205.956,53205956,744,Q
53207.108,53207108,1152,Q
53208.144,53208144,1036,Q
53209.06,53209060,916,Q
53209.976,53209976,916,Q
53210.876,53210876,900,Q
53211.776,53211776,900,Q
53212.7,53212700,924,Q
53213.616,53213616,916,Q
53214.528,53214528,912,Q
53215.424,53215424,896,Q
53216.304,53216304,880,Q
53217.18,53217180,876,Q
53217.9,53217900,720,A
53219.048,53219048,1148,Q
53220.056,53220056,1008,Q
53221.004,53221004,948,Q
53221.944,53221944,940,Q
53222.86,53222860,916,Q
53223.772,53223772,912,Q
53224.696,53224696,924,Q
53225.616,53225616,920,Q
53226.508,53226508,892,Q
53227.436,53227436,928,Q
53228.316,53228316,880,Q
53229.212,53229212,896,Q
53230.088,53230088,876,Q
53230.964,53230964,876,Q
53231.728,53231728,764,Q
53232.564,53232564,836,Q
53233.336,53233336,772,Q
53234.136,53234136,800,Q
53234.96,53234960,824,Q
53235.8,53235800,840,Q
53236.632,53236632,832,Q
53237.512,53237512,880,Q
53238.276,53238276,764,Q
53239.432,53239432,1156,Q
53240.464,53240464,1032,Q
53241.432,53241432,968,Q
53242.42,53242420,988,Q
53243.368,53243368,948,Q
53244.312,53244312,944,Q
53245.272,53245272,960,Q
53246.196,53246196,924,Q
53247.104,53247104,908,Q
53248.028,53248028,924,Q
53248.912,53248912,884,Q
53249.792,53249792,880,Q
53250.568,53250568,776,Q
53251.544,53251544,976,Q
53252.464,53252464,920,Q
53253.38,53253380,916,Q
53254.252,53254252,872,Q
53255.08,53255080,828,Q
53255.908,53255908,828,Q
53256.732,53256732,824,Q
53257.48,53257480,748,Q
53258.336,53258336,856,Q
53259.344,53259344,1008,Q
53260.3,53260300,956,Q
53261.28,53261280,980,Q
53262.28,53262280,1000,Q
53263.164,53263164,884,Q
53264.252,53264252,1088,Q
53265.268,53265268,1016,Q
53266.264,53266264,996,Q
53267.252,53267252,988,Q
53268.276,53268276,1024,Q
53269.252,53269252,976,Q
53270.236,53270236,984,Q
53271.216,53271216,980,Q
53272.22,53272220,1004,Q
53273.188,53273188,968,Q
53274.172,53274172,984,Q
53275.176,53275176,1004,Q
53276.152,53276152,976,Q
53277.176,53277176,1024,Q
53278.12,53278120,944,Q
53279.104,53279104,984,Q
53280.092,53280092,988,Q
53281.088,53281088,996,Q
53282.004,53282004,916,Q
53282.952,53282952,948,Q
53283.908,53283908,956,Q
53284.84,53284840,932,Q
53285.848,53285848,1008,Q
53286.844,53286844,996,Q
53287.82,53287820,976,Q
53288.768,53288768,948,Q
53289.72,53289720,952,Q
53290.636,53290636,916,Q
53291.496,53291496,860,Q
53292.256,53292256,760,A
53293.06,53293060,804,Q
53293.864,53293864,804,Q
53294.64,53294640,776,Q
53295.408,53295408,768,Q
53296.14,53296140,732,A
53296.88,53296880,740,Q
53297.644,53297644,764,Q
53298.452,53298452,808,Q
53299.252,53299252,800,Q
53300.028,53300028,776,Q
53300.828,53300828,800,Q
53301.576,53301576,748,Q
53302.408,53302408,832,Q
53303.256,53303256,848,Q
53304.1,53304100,844,Q
53304.92,53304920,820,Q
53305.788,53305788,868,Q
53306.528,53306528,740,Q
53307.472,53307472,944,Q
53308.4,53308400,928,Q
53309.208,53309208,808,Q
53310.024,53310024,816,Q
53310.748,53310748,724,Q
53311.504,53311504,756,Q
53312.276,53312276,772,Q
53313.064,53313064,788,Q
53313.888,53313888,824,Q
53314.664,53314664,776,A
53315.788,53315788,1124,Q
53316.76,53316760,972,Q
53317.804,53317804,1044,Q
53318.828,53318828,1024,Q
53319.868,53319868,1040,Q
53320.9,53320900,1032,Q
53321.904,53321904,1004,Q
53322.936,53322936,1032,Q
53323.976,53323976,1040,Q
53325.02,53325020,1044,Q
53326.052,53326052,1032,Q
53327.096,53327096,1044,Q
53328.116,53328116,1020,Q
53329.116,53329116,1000,Q
53330.144,53330144,1028,Q
53331.14,53331140,996,Q
53332.144,53332144,1004,Q
53333.144,53333144,1000,Q
53334.092,53334092,948,Q
53335.016,53335016,924,Q
53335.944,53335944,928,Q
53336.784,53336784,840,Q
53337.956,53337956,1172,Q
53339.036,53339036,1080,Q
53340.116,53340116,1080,Q
53341.14,53341140,1024,Q
53342.224,53342224,1084,Q
53343.204,53343204,980,Q
53344.308,53344308,1104,Q
53345.328,53345328,1020,Q
53346.376,53346376,1048,Q
53347.384,53347384,1008,Q
53348.42,53348420,1036,Q
53349.436,53349436,1016,Q
53350.408,53350408,972,Q
53351.452,53351452,1044,Q
53352.488,53352488,1036,Q
53353.456,53353456,968,Q
53354.44,53354440,984,Q
53355.376,53355376,936,Q
53356.252,53356252,876,Q
53357.112,53357112,860,Q
53357.924,53357924,812,Q
53358.716,53358716,792,Q
53359.584,53359584,868,Q
53360.34,53360340,756,A
53361.544,53361544,1204,Q
53362.756,53362756,1212,Q
53363.848,53363848,1092,Q
53364.96,53364960,1112,Q
53366.024,53366024,1064,Q
53367.048,53367048,1024,Q
53368.068,53368068,1020,Q
53369.048,53369048,980,Q
53370.008,53370008,960,Q
53370.932,53370932,924,Q
53371.84,53371840,908,Q
53372.692,53372692,852,Q
53373.464,53373464,772,A
53374.284,53374284,820,Q
53375.064,53375064,780,Q
53375.84,53375840,776,Q
53376.664,53376664,824,Q
53377.612,53377612,948,Q
53378.292,53378292,680,A
53379.544,53379544,1252,Q
53380.748,53380748,1204,Q
53381.852,53381852,1104,Q
53382.892,53382892,1040,Q
53383.908,53383908,1016,Q
53384.892,53384892,984,Q
53385.84,53385840,948,Q
53386.776,53386776,936,Q
53387.704,53387704,928,Q
53388.576,53388576,872,Q
53389.452,53389452,876,Q
53390.272,53390272,820,Q
53391.084,53391084,812,Q
53391.932,53391932,848,Q
53392.748,53392748,816,Q
53393.484,53393484,736,Q
53394.392,53394392,908,Q
53395.176,53395176,784,Q
53396.248,53396248,1072,Q
53397.236,53397236,988,Q
53398.192,53398192,956,Q
53399.084,53399084,892,Q
53399.896,53399896,812,Q
53400.648,53400648,752,Q
53401.396,53401396,748,Q
53402.16,53402160,764,Q
53402.976,53402976,816,Q
53403.776,53403776,800,Q
53404.648,53404648,872,Q
53405.436,53405436,788,Q
53406.64,53406640,1204,Q
53407.832,53407832,1192,Q
53409.048,53409048,1216,Q
53410.172,53410172,1124,Q
53411.248,53411248,1076,Q
53412.308,53412308,1060,Q
53413.368,53413368,1060,Q
53414.428,53414428,1060,Q
53415.476,53415476,1048,Q
53416.52,53416520,1044,Q
53417.552,53417552,1032,Q
53418.576,53418576,1024,Q
53419.612,53419612,1036,Q
53420.632,53420632,1020,Q
53421.656,53421656,1024,Q
53422.748,53422748,1092,Q
53423.832,53423832,1084,Q
53424.928,53424928,1096,Q
53426.02,53426020,1092,Q
53427.092,53427092,1072,Q
53428.152,53428152,1060,Q
53429.228,53429228,1076,Q
53430.26,53430260,1032,Q
53431.292,53431292,1032,Q
53432.308,53432308,1016,Q
53433.256,53433256,948,Q
53434.248,53434248,992,Q
53435.228,53435228,980,Q
53436.22,53436220,992,Q
53437.196,53437196,976,Q
53438.176,53438176,980,Q
53439.156,53439156,980,Q
53440.128,53440128,972,Q
53441.088,53441088,960,Q
53442.06,53442060,972,Q
53443.0,53443000,940,Q
53443.94,53443940,940,Q
53444.816,53444816,876,Q
53445.652,53445652,836,Q
53446.452,53446452,800,Q
53447.272,53447272,820,Q
53448.132,53448132,860,Q
53448.968,53448968,836,Q
53449.76,53449760,792,Q
53450.544,53450544,784,Q
53451.32,53451320,776,Q
53452.088,53452088,768,Q
53452.908,53452908,820,Q
53453.728,53453728,820,Q
53454.468,53454468,740,Q
53455.228,53455228,760,Q
53456.012,53456012,784,Q
53456.736,53456736,724,Q
53457.492,53457492,756,Q
53458.244,53458244,752,Q
53459.0,53459000,756,Q
53459.76,53459760,760,Q
53460.5,53460500,740,Q
53461.264,53461264,764,Q
53461.992,53461992,728,Q
53462.72,53462720,728,Q
53463.48,53463480,760,Q
53464.196,53464196,716,Q
53464.96,53464960,764,Q
53465.716,53465716,756,Q
53466.444,53466444,728,Q
53467.168,53467168,724,Q
53467.94,53467940,772,Q
53468.684,53468684,744,Q
53469.416,53469416,732,Q
53470.164,53470164,748,Q
53470.904,53470904,740,Q
53471.616,53471616,712,Q
53472.2,53472200,584,A
53473.192,53473192,992,Q
53474.056,53474056,864,Q
53474.884,53474884,828,Q
53475.636,53475636,752,Q
53476.416,53476416,780,Q
53477.18,53477180,764,Q
53477.912,53477912,732,Q
53478.676,53478676,764,Q
53479.452,53479452,776,Q
53480.22,53480220,768,Q
53480.98,53480980,760,Q
53481.752,53481752,772,Q
53482.516,53482516,764,Q
53483.256,53483256,740,Q
53483.98,53483980,724,Q
53484.7,53484700,720,Q
53485.4,53485400,700,Q
53486.128,53486128,728,Q
53486.896,53486896,768,Q
53487.676,53487676,780,Q
53488.488,53488488,812,Q
53489.316,53489316,828,Q
53490.148,53490148,832,Q
53490.968,53490968,820,Q
53491.968,53491968,1000,Q
53493.0,53493000,1032,Q
53494.024,53494024,1024,Q
53495.048,53495048,1024,Q
53496.024,53496024,976,Q
53497.012,53497012,988,Q
53497.924,53497924,912,Q
53498.864,53498864,940,Q
53499.776,53499776,912,Q
53500.716,53500716,940,Q
53501.612,53501612,896,Q
53502.52,53502520,908,Q
53503.396,53503396,876,Q
53504.296,53504296,900,Q
53505.14,53505140,844,Q
53505.904,53505904,764,Q
53507.032,53507032,1128,Q
53507.996,53507996,964,Q
53509.04,53509040,1044,Q
53510.044,53510044,1004,Q
53511.06,53511060,1016,Q
53512.132,53512132,1072,Q
53513.2,53513200,1068,Q
53514.272,53514272,1072,Q
53515.328,53515328,1056,Q
53516.412,53516412,1084,Q
53517.452,53517452,1040,Q
53518.484,53518484,1032,Q
53519.52,53519520,1036,Q
53520.528,53520528,1008,Q
53521.552,53521552,1024,Q
53522.588,53522588,1036,Q
53523.604,53523604,1016,Q
53524.596,53524596,992,Q
53525.544,53525544,948,Q
53526.528,53526528,984,Q
53527.484,53527484,956,Q
53528.42,53528420,936,Q
53529.352,53529352,932,Q
53530.324,53530324,972,Q
53531.24,53531240,916,Q
53532.14,53532140,900,Q
53533.148,53533148,1008,Q
53534.08,53534080,932,Q
53535.028,53535028,948,Q
53535.844,53535844,816,Q
53536.676,53536676,832,Q
53537.48,53537480,804,Q
53538.268,53538268,788,Q
53539.04,53539040,772,Q
53539.824,53539824,784,Q
53540.6,53540600,776,Q
53541.392,53541392,792,Q
53542.128,53542128,736,Q
53542.792,53542792,664,A
53543.568,53543568,776,Q
53544.328,53544328,760,Q
53545.056,53545056,728,Q
53545.772,53545772,716,Q
53546.488,53546488,716,Q
53547.188,53547188,700,Q
53547.896,53547896,708,Q
53548.604,53548604,708,Q
53549.316,53549316,712,Q
53550.024,53550024,708,Q
53550.736,53550736,712,Q
53551.452,53551452,716,Q
53552.164,53552164,712,Q
53552.86,53552860,696,Q
53553.584,53553584,724,Q
53554.296,53554296,712,Q
53555.0,53555000,704,Q
53555.704,53555704,704,Q
53556.404,53556404,700,Q
53557.112,53557112,708,Q
53557.8,53557800,688,Q
53558.508,53558508,708,Q
53559.212,53559212,704,Q
53559.944,53559944,732,Q
53560.736,53560736,792,Q
53561.516,53561516,780,Q
53562.648,53562648,1132,Q
53563.628,53563628,980,Q
53564.644,53564644,1016,Q
53565.656,53565656,1012,Q
53566.704,53566704,1048,Q
53567.688,53567688,984,Q
53568.636,53568636,948,Q
53569.568,53569568,932,Q
53570.52,53570520,952,Q
53571.488,53571488,968,Q
53572.48,53572480,992,Q
53573.46,53573460,980,Q
53574.432,53574432,972,Q
53575.356,53575356,924,Q
53576.3,53576300,944,Q
53577.184,53577184,884,Q
53578.06,53578060,876,Q
53578.892,53578892,832,Q
53579.76,53579760,868,Q
53580.608,53580608,848,Q
53581.416,53581416,808,Q
53582.216,53582216,800,Q
53583.044,53583044,828,Q
53583.86,53583860,816,Q
53584.6,53584600,740,Q
53585.512,53585512,912,Q
53586.412,53586412,900,Q
53587.28,53587280,868,Q
53588.152,53588152,872,Q
53589.044,53589044,892,Q
53589.972,53589972,928,Q
53590.956,53590956,984,Q
53592.008,53592008,1052,Q
53593.096,53593096,1088,Q
53594.248,53594248,1152,Q
53595.36,53595360,1112,Q
53596.276,53596276,916,Q
53597.388,53597388,1112,Q
53598.496,53598496,1108,Q
53599.644,53599644,1148,Q
53600.808,53600808,1164,Q
53601.904,53601904,1096,Q
53602.976,53602976,1072,Q
53604.084,53604084,1108,Q
53605.132,53605132,1048,Q
53606.18,53606180,1048,Q
53607.196,53607196,1016,Q
53608.176,53608176,980,Q
53609.168,53609168,992,Q
53610.168,53610168,1000,Q
53611.18,53611180,1012,Q
53612.136,53612136,956,Q
53613.116,53613116,980,Q
53614.064,53614064,948,Q
53614.96,53614960,896,Q
53615.828,53615828,868,Q
53616.752,53616752,924,Q
53617.64,53617640,888,Q
53618.6,53618600,960,Q
53619.62,53619620,1020,Q
53620.564,53620564,944,Q
53621.492,53621492,928,Q
53622.4,53622400,908,Q
53623.288,53623288,888,Q
53624.148,53624148,860,Q
53624.948,53624948,800,Q
53625.744,53625744,796,Q
53626.488,53626488,744,A
53627.264,53627264,776,Q
53628.08,53628080,816,Q
53628.872,53628872,792,Q
53629.664,53629664,792,Q
53630.5,53630500,836,Q
53631.316,53631316,816,Q
53632.072,53632072,756,Q
53632.976,53632976,904,Q
53633.948,53633948,972,Q
53634.904,53634904,956,Q
53635.852,53635852,948,Q
53636.78,53636780,928,Q
53637.708,53637708,928,Q
53638.632,53638632,924,Q
53639.552,53639552,920,Q
53640.436,53640436,884,Q
53641.348,53641348,912,Q
53642.236,53642236,888,Q
53642.992,53642992,756,Q
53643.952,53643952,960,Q
53644.892,53644892,940,Q
53645.812,53645812,920,Q
53646.668,53646668,856,Q
53647.544,53647544,876,Q
53648.44,53648440,896,Q
53649.4,53649400,960,Q
53650.132,53650132,732,A
53651.332,53651332,1200,Q
53652.46,53652460,1128,Q
53653.464,53653464,1004,Q
53654.504,53654504,1040,Q
53655.54,53655540,1036,Q
53656.544,53656544,1004,Q
53657.548,53657548,1004,Q
53658.54,53658540,992,Q
53659.532,53659532,992,Q
53660.512,53660512,980,Q
53661.508,53661508,996,Q
53662.46,53662460,952,Q
53663.388,53663388,928,Q
53664.288,53664288,900,Q
53665.128,53665128,840,Q
53665.932,53665932,804,Q
53666.704,53666704,772,Q
53667.548,53667548,844,Q
53668.408,53668408,860,Q
53669.244,53669244,836,Q
53670.096,53670096,852,Q
53670.984,53670984,888,Q
53671.828,53671828,844,Q
53672.608,53672608,780,Q
53673.804,53673804,1196,Q
53674.844,53674844,1040,Q
53675.9,53675900,1056,Q
53676.9,53676900,1000,Q
53677.868,53677868,968,Q
53678.884,53678884,1016,Q
53679.852,53679852,968,Q
53680.86,53680860,1008,Q
53681.848,53681848,988,Q
53682.844,53682844,996,Q
53683.816,53683816,972,Q
53684.732,53684732,916,Q
53685.684,53685684,952,Q
53686.596,53686596,912,Q
53687.524,53687524,928,Q
53688.44,53688440,916,Q
53689.344,53689344,904,Q
53690.256,53690256,912,Q
53691.148,53691148,892,Q
53692.06,53692060,912,Q
53692.948,53692948,888,Q
53693.784,53693784,836,Q
53694.6,53694600,816,Q
53695.388,53695388,788,Q
53696.196,53696196,808,Q
